,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
119,ROOFTOP,"Unit 1/124 Rose St, Fitzroy VIC 3065, Australia",ChIJy8syCyFD1moRcsbrNyBfvNQ,1/124 Rose St Fitzroy  VIC  3065                  ,-37.7962126,144.9802381,1,3065,OK,street_address
120,ROOFTOP,"1/14 Rose St, Richmond VIC 3121, Australia",EisxLCAxNCBSb3NlIFN0LCBSaWNobW9uZCBWSUMgMzEyMSwgQXVzdHJhbGlhIh0aGwoWChQKEglf2o-Oi0LWahGLdRui0bKZ1BIBMQ,1/14 Rose St Richmond  VIC  3121                  ,-37.828352,145.000215,1,3121,OK,subpremise
121,ROOFTOP,"Unit 1/14-16 Ramsden St, Clifton Hill VIC 3068, Australia",ChIJ027rww1D1moRTExWbNEmWdk,1/14-16 Ramsden St Clifton Hill  VIC  3068        ,-37.790195,144.995884,1,3068,OK,street_address
122,ROOFTOP,"Unit 1/140 Roseneath St, Clifton Hill VIC 3068, Australia",ChIJhYlgtA5D1moRNkPXl8PvXQI,1/140 Roseneath St Clifton Hill  VIC  3068        ,-37.7931954,144.9995561,1,3068,OK,street_address
123,ROOFTOP,"1/15-19 Rae St, Fitzroy North VIC 3068, Australia",EjIxLCAxNS0xOSBSYWUgU3QsIEZpdHpyb3kgTm9ydGggVklDIDMwNjgsIEF1c3RyYWxpYSIdGhsKFgoUChIJzZSehSND1moRslHacWCWlvMSATE,1/15-19 Rae St Fitzroy North  VIC  3068           ,-37.7925423,144.9782065,1,3068,OK,subpremise
124,ROOFTOP,"Unit 1/157 Miller St, Fitzroy North VIC 3068, Australia",ChIJzTEvCmlD1moRO7sS_azw-ko,1/157 Miller St Fitzroy North  VIC  3068          ,-37.776898,144.9861045,1,3068,OK,street_address
125,RANGE_INTERPOLATED,"116 Miller St, Fitzroy North VIC 3068, Australia",EjAxMTYgTWlsbGVyIFN0LCBGaXR6cm95IE5vcnRoIFZJQyAzMDY4LCBBdXN0cmFsaWEiGhIYChQKEgkZv2XvaUPWahFiaS_mhhrNwxB0,1/16 Miller St Fitzroy North  VIC  3068           ,-37.7770114,144.9837039,2,3068,OK,street_address
126,ROOFTOP,"1/169 Queens Parade, Clifton Hill VIC 3068, Australia",EjYxLCAxNjkgUXVlZW5zIFBhcmFkZSwgQ2xpZnRvbiBIaWxsIFZJQyAzMDY4LCBBdXN0cmFsaWEiHRobChYKFAoSCaNHqDMSQ9ZqEVV_-3mLgP5aEgEx,1/169 Queens Pde Clifton Hill  VIC  3068          ,-37.7887336,144.9916034,1,3068,OK,subpremise
127,ROOFTOP,"1/17 Madden Grove, Richmond VIC 3121, Australia",EjAxLCAxNyBNYWRkZW4gR3JvdmUsIFJpY2htb25kIFZJQyAzMTIxLCBBdXN0cmFsaWEiHRobChYKFAoSCWMzJsCKQtZqETb7-epnXXIbEgEx,1/17 Madden Gr Richmond  VIC  3121                ,-37.8275111,145.0037425,1,3121,OK,subpremise
128,ROOFTOP,"Unit 1/174-178 George St, Fitzroy VIC 3065, Australia",ChIJ7Vc_aN5C1moREjZKC_X6u7A,1/174-178 George St Fitzroy  VIC  3065            ,-37.8036381,144.981253,1,3065,OK,street_address
129,ROOFTOP,"1/176-178 Lennox St, Richmond VIC 3121, Australia",EjIxLCAxNzYtMTc4IExlbm5veCBTdCwgUmljaG1vbmQgVklDIDMxMjEsIEF1c3RyYWxpYSIdGhsKFgoUChIJw8e2APJC1moR8gRWJdqxlFASATE,1/176-178 Lennox St Richmond  VIC  3121           ,-37.818773,144.994298,1,3121,OK,subpremise
130,ROOFTOP,"1/18 Hanover St, Fitzroy VIC 3065, Australia",Ei0xLCAxOCBIYW5vdmVyIFN0LCBGaXR6cm95IFZJQyAzMDY1LCBBdXN0cmFsaWEiHRobChYKFAoSCVnBK9PbQtZqEciVI2_tIfNyEgEx,1/18 Hanover St Fitzroy  VIC  3065                ,-37.8029341,144.9750003,1,3065,OK,subpremise
131,ROOFTOP,"118 Miller St, Fitzroy North VIC 3068, Australia",ChIJkfLi-mlD1moRXMneaUdoaf0,1/18 Miller St Fitzroy North  VIC  3068           ,-37.7770476,144.9837513,2,3068,OK,premise
132,ROOFTOP,"Unit 1/182 McKean St, Fitzroy North VIC 3068, Australia",ChIJNU9M8BND1moR77SRyPyeStM,1/182 McKean St Fitzroy North  VIC  3068          ,-37.7880513,144.9892943,1,3068,OK,street_address
133,ROOFTOP,"1/191 Johnston St, Fitzroy VIC 3065, Australia",Ei8xLCAxOTEgSm9obnN0b24gU3QsIEZpdHpyb3kgVklDIDMwNjUsIEF1c3RyYWxpYSIdGhsKFgoUChIJXWBDRiBD1moRazs3C1-eeVcSATE,1/191 Johnston St Fitzroy  VIC  3065              ,-37.7984625,144.9816267,1,3065,OK,subpremise
134,ROOFTOP,"1/199 Punt Rd, Richmond VIC 3121, Australia",EiwxLCAxOTkgUHVudCBSZCwgUmljaG1vbmQgVklDIDMxMjEsIEF1c3RyYWxpYSIdGhsKFgoUChIJmxCHPuxC1moRJfvQVF1ffY0SATE,1/199 Punt Rd Richmond  VIC  3121                 ,-37.8180964,144.9901478,1,3121,OK,subpremise
135,ROOFTOP,"1/20 Bellevue St, Richmond VIC 3121, Australia",Ei8xLCAyMCBCZWxsZXZ1ZSBTdCwgUmljaG1vbmQgVklDIDMxMjEsIEF1c3RyYWxpYSIdGhsKFgoUChIJJWpFnVtC1moR3DtuI1ajzuYSATE,1/20 Bellevue St Richmond  VIC  3121              ,-37.8242336,145.0134822,1,3121,OK,subpremise
136,ROOFTOP,"Unit 1/20 Leslie St, Richmond VIC 3121, Australia",ChIJg3iew1VC1moRsUyfgE_xm3Q,1/20 Leslie St Richmond  VIC  3121                ,-37.8126975,145.0069062,1,3121,OK,street_address
137,ROOFTOP,"1/20-26 Docker St, Richmond VIC 3121, Australia",EjAxLCAyMC0yNiBEb2NrZXIgU3QsIFJpY2htb25kIFZJQyAzMTIxLCBBdXN0cmFsaWEiHRobChYKFAoSCb2HmNjyQtZqEStjTc7kiFUxEgEx,1/20-26 Docker St Richmond  VIC  3121             ,-37.8232757,144.9969531,1,3121,OK,subpremise
138,ROOFTOP,"1/201 Moor St, Fitzroy VIC 3065, Australia",EisxLCAyMDEgTW9vciBTdCwgRml0enJveSBWSUMgMzA2NSwgQXVzdHJhbGlhIh0aGwoWChQKEgnNjx3E30LWahGVKk5H7tHDBRIBMQ,1/201 Moor St Fitzroy  VIC  3065                  ,-37.801899,144.9821942,1,3065,OK,subpremise
139,ROOFTOP,"1/203 Punt Rd, Richmond VIC 3121, Australia",EiwxLCAyMDMgUHVudCBSZCwgUmljaG1vbmQgVklDIDMxMjEsIEF1c3RyYWxpYSIdGhsKFgoUChIJ1UhvQOxC1moR9iNAY0cjh-gSATE,1/203 Punt Rd Richmond  VIC  3121                 ,-37.818304,144.990126,1,3121,OK,subpremise
140,ROOFTOP,"Unit 1/204 Noone St, Clifton Hill VIC 3068, Australia",ChIJSezE0w5D1moRazGaiu4dU6s,1/204 Noone St Clifton Hill  VIC  3068            ,-37.79416,144.9994456,1,3068,OK,street_address
141,ROOFTOP,"1/213-215 Punt Rd, Richmond VIC 3121, Australia",EjAxLCAyMTMtMjE1IFB1bnQgUmQsIFJpY2htb25kIFZJQyAzMTIxLCBBdXN0cmFsaWEiHRobChYKFAoSCQsDDGjsQtZqEY6TCltIGL1KEgEx,1/213-215 Punt Rd Richmond  VIC  3121             ,-37.8187893,144.9900334,1,3121,OK,subpremise
142,ROOFTOP,"1/219 Lennox St, Richmond VIC 3121, Australia",Ei4xLCAyMTkgTGVubm94IFN0LCBSaWNobW9uZCBWSUMgMzEyMSwgQXVzdHJhbGlhIh0aGwoWChQKEgljM6558kLWahFnANW9eFRNMRIBMQ,1/219 Lennox St Richmond  VIC  3121               ,-37.8204121,144.9943811,1,3121,OK,subpremise
143,ROOFTOP,"1/23 Hodgkinson St, Clifton Hill VIC 3068, Australia",EjUxLCAyMyBIb2Rna2luc29uIFN0LCBDbGlmdG9uIEhpbGwgVklDIDMwNjgsIEF1c3RyYWxpYSIdGhsKFgoUChIJUSzfbxdD1moRU2aKpQa_uIUSATE,1/23 Hodgkinson St Clifton Hill  VIC  3068        ,-37.7917358,144.9865795,1,3068,OK,subpremise
144,ROOFTOP,"1/237-243 Lennox St, Richmond VIC 3121, Australia",EjIxLCAyMzctMjQzIExlbm5veCBTdCwgUmljaG1vbmQgVklDIDMxMjEsIEF1c3RyYWxpYSIdGhsKFgoUChIJywNwgvJC1moRwbkhcXQoklgSATE,1/237-243 Lennox St Richmond  VIC  3121           ,-37.8212317,144.9942728,1,3121,OK,subpremise
145,ROOFTOP,"1/241 Punt Rd, Richmond VIC 3121, Australia",EiwxLCAyNDEgUHVudCBSZCwgUmljaG1vbmQgVklDIDMxMjEsIEF1c3RyYWxpYSIdGhsKFgoUChIJ34JujexC1moRvMsYb1Aul0ESATE,1/241 Punt Rd Richmond  VIC  3121                 ,-37.819894,144.989855,1,3121,OK,subpremise
146,ROOFTOP,"Flat 1/25-33 Rose St, Fitzroy VIC 3065, Australia",ChIJzVz_5yZD1moRl0klWtSNXLU,1/25-33 Rose St Fitzroy  VIC  3065                ,-37.7954826,144.9763258,1,3065,OK,street_address
147,ROOFTOP,"1/254 Lennox St, Richmond VIC 3121, Australia",Ei4xLCAyNTQgTGVubm94IFN0LCBSaWNobW9uZCBWSUMgMzEyMSwgQXVzdHJhbGlhIh0aGwoWChQKEglZqXBS7ULWahEs2b40RMo3exIBMQ,1/254 Lennox St Richmond  VIC  3121               ,-37.8227517,144.9935849,1,3121,OK,subpremise
148,ROOFTOP,"1/257 Church St, Richmond VIC 3121, Australia",Ei4xLCAyNTcgQ2h1cmNoIFN0LCBSaWNobW9uZCBWSUMgMzEyMSwgQXVzdHJhbGlhIh0aGwoWChQKEgkDOXRO8ULWahGPSDNUAfSOiRIBMQ,1/257 Church St Richmond  VIC  3121               ,-37.819541,144.999248,1,3121,OK,subpremise
149,ROOFTOP,"1 Fenwick St, Clifton Hill VIC 3068, Australia",ChIJybvyeAxD1moRLOTRJdRtUpM,1/26 Fenwick St Clifton Hill  VIC  3068           ,-37.790349,144.99965,2,3068,OK,street_address
150,ROOFTOP,"1/27 Griffiths St, Richmond VIC 3121, Australia",EjAxLCAyNyBHcmlmZml0aHMgU3QsIFJpY2htb25kIFZJQyAzMTIxLCBBdXN0cmFsaWEiHRobChYKFAoSCen-Wbv3QtZqEUbUQbx7SbNMEgEx,1/27 Griffiths St Richmond  VIC  3121             ,-37.818287,145.002929,1,3121,OK,subpremise
151,ROOFTOP,"1/27 Ivan St, Fitzroy North VIC 3068, Australia",EjAxLCAyNyBJdmFuIFN0LCBGaXR6cm95IE5vcnRoIFZJQyAzMDY4LCBBdXN0cmFsaWEiHRobChYKFAoSCY0ePD1rQ9ZqEeFGoFskcKd-EgEx,1/27 Ivan St Fitzroy North  VIC  3068             ,-37.782154,144.9867873,1,3068,OK,subpremise
152,ROOFTOP,"1/27 Sherwood St, Richmond VIC 3121, Australia",Ei8xLCAyNyBTaGVyd29vZCBTdCwgUmljaG1vbmQgVklDIDMxMjEsIEF1c3RyYWxpYSIdGhsKFgoUChIJ4zqvz-1C1moR50vGec3I75cSATE,1/27 Sherwood St Richmond  VIC  3121              ,-37.818516,144.992006,1,3121,OK,subpremise
153,ROOFTOP,"1/271 Bridge Rd, Richmond VIC 3121, Australia",Ei4xLCAyNzEgQnJpZGdlIFJkLCBSaWNobW9uZCBWSUMgMzEyMSwgQXVzdHJhbGlhIh0aGwoWChQKEgnNpNoi8ULWahGpn3iWmK1n9RIBMQ,1/271 Bridge Rd Richmond  VIC  3121               ,-37.818137,144.9984951,1,3121,OK,subpremise
154,ROOFTOP,"1/28 Groom St, Clifton Hill VIC 3068, Australia",EjAxLCAyOCBHcm9vbSBTdCwgQ2xpZnRvbiBIaWxsIFZJQyAzMDY4LCBBdXN0cmFsaWEiHRobChYKFAoSCTUXFO8OQ9ZqEYE0u9_-zF7mEgEx,1/28 Groom St Clifton Hill  VIC  3068             ,-37.7933563,144.9979749,1,3068,OK,subpremise
155,ROOFTOP,"1/28 Hull St, Richmond VIC 3121, Australia",EisxLCAyOCBIdWxsIFN0LCBSaWNobW9uZCBWSUMgMzEyMSwgQXVzdHJhbGlhIh0aGwoWChQKEgnhYcAc8ULWahFOQwo-X4UMLxIBMQ,1/28 Hull St Richmond  VIC  3121                  ,-37.8175113,144.997739,1,3121,OK,subpremise
156,ROOFTOP,"Unit 1/3 Princes St, Abbotsford VIC 3067, Australia",ChIJuQkunv5C1moRP-jJtKHhmaM,1/3 Princes St Abbotsford  VIC  3067              ,-37.8096856,144.9997791,1,3067,OK,street_address
157,ROOFTOP,"1/3-5 Christine Cres, Richmond VIC 3121, Australia",EjMxLCAzLTUgQ2hyaXN0aW5lIENyZXMsIFJpY2htb25kIFZJQyAzMTIxLCBBdXN0cmFsaWEiHRobChYKFAoSCXWgcu5SQtZqET1gtuUG6hFQEgEx,1/3-5 Christine Cres Richmond  VIC  3121          ,-37.8128386,145.0145102,1,3121,OK,subpremise
158,ROOFTOP,"1/31-33 Heidelberg Rd, Clifton Hill VIC 3068, Australia",EjgxLCAzMS0zMyBIZWlkZWxiZXJnIFJkLCBDbGlmdG9uIEhpbGwgVklDIDMwNjgsIEF1c3RyYWxpYSIdGhsKFgoUChIJm7RMLHND1moRWJ00vlRf6IISATE,1/31-33 Heidelberg Rd Clifton Hill  VIC  3068     ,-37.786681,144.997501,1,3068,OK,subpremise
159,ROOFTOP,"Unit 1/310 Burnley St, Richmond VIC 3121, Australia",ChIJPV6tPF9C1moR4v6wiFtpocU,1/310 Burnley St Richmond  VIC  3121              ,-37.823829,145.00731,1,3121,OK,street_address
160,ROOFTOP,"1/337 Highett St, Richmond VIC 3121, Australia",Ei8xLCAzMzcgSGlnaGV0dCBTdCwgUmljaG1vbmQgVklDIDMxMjEsIEF1c3RyYWxpYSIdGhsKFgoUChIJkxEr3FdC1moRK4eivp9GhJASATE,1/337 Highett St Richmond  VIC  3121              ,-37.8163576,145.0056065,1,3121,OK,subpremise
161,ROOFTOP,"1/35 Waltham St, Richmond VIC 3121, Australia",Ei4xLCAzNSBXYWx0aGFtIFN0LCBSaWNobW9uZCBWSUMgMzEyMSwgQXVzdHJhbGlhIh0aGwoWChQKEgmlI1rL80LWahGIX5GdAYXD2xIBMQ,1/35 Waltham St Richmond  VIC  3121               ,-37.8203318,144.9970496,1,3121,OK,subpremise
162,ROOFTOP,"1/361 Church St, Richmond VIC 3121, Australia",Ei4xLCAzNjEgQ2h1cmNoIFN0LCBSaWNobW9uZCBWSUMgMzEyMSwgQXVzdHJhbGlhIh0aGwoWChQKEgmb1Q9q80LWahEjYTD6SrPiLRIBMQ,1/361 Church St Richmond  VIC  3121               ,-37.8235,144.9986421,1,3121,OK,subpremise
163,ROOFTOP,"1/37 Stafford St, Abbotsford VIC 3067, Australia",EjExLCAzNyBTdGFmZm9yZCBTdCwgQWJib3RzZm9yZCBWSUMgMzA2NywgQXVzdHJhbGlhIh0aGwoWChQKEgmpusxLA0PWahG39I0-CXwoYxIBMQ,1/37 Stafford St Abbotsford  VIC  3067            ,-37.8008894,144.9945103,1,3067,OK,subpremise
164,ROOFTOP,"1/391 St Georges Rd, Fitzroy North VIC 3068, Australia",EjcxLCAzOTEgU3QgR2VvcmdlcyBSZCwgRml0enJveSBOb3J0aCBWSUMgMzA2OCwgQXVzdHJhbGlhIh0aGwoWChQKEgkpfWhcaUPWahFuhQH86_AuhhIBMQ,1/391 St Georges Rd Fitzroy North  VIC  3068      ,-37.7784491,144.9876742,1,3068,OK,subpremise
165,ROOFTOP,"1/4 Tullo Pl, Richmond VIC 3121, Australia",EisxLCA0IFR1bGxvIFBsLCBSaWNobW9uZCBWSUMgMzEyMSwgQXVzdHJhbGlhIh0aGwoWChQKEglL9-y09kLWahFtLLK7VLGADRIBMQ,1/4 Tullo Pl Richmond  VIC  3121                  ,-37.819156,144.999713,1,3121,OK,subpremise
166,ROOFTOP,"1/400-402 Church St, Richmond VIC 3121, Australia",EjIxLCA0MDAtNDAyIENodXJjaCBTdCwgUmljaG1vbmQgVklDIDMxMjEsIEF1c3RyYWxpYSIdGhsKFgoUChIJiyi5zIxC1moRJf-S3pajhgwSATE,1/400-402 Church St Richmond  VIC  3121           ,-37.8244654,144.9979434,1,3121,OK,subpremise
167,ROOFTOP,"Unit 1/41 Rose St, Richmond VIC 3121, Australia",ChIJc0p_84pC1moRJhrlX95Dvsc,1/41 Rose St Richmond  VIC  3121                  ,-37.8283933,145.0037047,1,3121,OK,street_address
168,ROOFTOP,"1/419 Fitzroy St, Fitzroy VIC 3065, Australia",Ei4xLCA0MTkgRml0enJveSBTdCwgRml0enJveSBWSUMgMzA2NSwgQXVzdHJhbGlhIh0aGwoWChQKEgnREgPTJkPWahE4llK3SFnulRIBMQ,1/419 Fitzroy St Fitzroy  VIC  3065               ,-37.7960107,144.9776147,1,3065,OK,subpremise
169,ROOFTOP,"Unit 1/427 Smith St, Fitzroy VIC 3065, Australia",ChIJ1cMS6xhD1moRP1VH8Ylb764,1/427 Smith St Fitzroy  VIC  3065                 ,-37.7951784,144.9847128,1,3065,OK,street_address
170,ROOFTOP,"1/43-47 Palmer St, Richmond VIC 3121, Australia",EjAxLCA0My00NyBQYWxtZXIgU3QsIFJpY2htb25kIFZJQyAzMTIxLCBBdXN0cmFsaWEiHRobChYKFAoSCbtSwCJYQtZqEUvMDoAJ25ltEgEx,1/43-47 Palmer St Richmond  VIC  3121             ,-37.8185639,145.0067231,1,3121,OK,subpremise
171,ROOFTOP,"1/44 Butler St, Richmond VIC 3121, Australia",Ei0xLCA0NCBCdXRsZXIgU3QsIFJpY2htb25kIFZJQyAzMTIxLCBBdXN0cmFsaWEiHRobChYKFAoSCbWISjf7QtZqEYRXPX9n9fmmEgEx,1/44 Butler St Richmond  VIC  3121                ,-37.8107369,144.9949125,1,3121,OK,subpremise
172,ROOFTOP,"1/44 Kneen St, Fitzroy North VIC 3068, Australia",EjExLCA0NCBLbmVlbiBTdCwgRml0enJveSBOb3J0aCBWSUMgMzA2OCwgQXVzdHJhbGlhIh0aGwoWChQKEgmXWveNbEPWahElsprQHWQFYRIBMQ,1/44 Kneen St Fitzroy North  VIC  3068            ,-37.7824805,144.9896079,1,3068,OK,subpremise
173,ROOFTOP,"1/444-448 Swan St, Richmond VIC 3121, Australia",EjAxLCA0NDQtNDQ4IFN3YW4gU3QsIFJpY2htb25kIFZJQyAzMTIxLCBBdXN0cmFsaWEiHRobChYKFAoSCWu6yedfQtZqEQL-RZo3hAtFEgEx,1/444-448 Swan St Richmond  VIC  3121             ,-37.8267921,145.0064836,1,3121,OK,subpremise
174,RANGE_INTERPOLATED,"146 McKean St, Fitzroy North VIC 3068, Australia",EjAxNDYgTWNLZWFuIFN0LCBGaXR6cm95IE5vcnRoIFZJQyAzMDY4LCBBdXN0cmFsaWEiGxIZChQKEgmPuteWFkPWahHhp2PsdFYEExCSAQ,1/46 McKean St Fitzroy North  VIC  3068           ,-37.7888003,144.9875965,2,3068,OK,street_address
175,ROOFTOP,"1/46-50 Regent St, Richmond VIC 3121, Australia",EjAxLCA0Ni01MCBSZWdlbnQgU3QsIFJpY2htb25kIFZJQyAzMTIxLCBBdXN0cmFsaWEiHRobChYKFAoSCaeh7AzlQtZqEeNx0xBYhotwEgEx,1/46-50 Regent St Richmond  VIC  3121             ,-37.8117621,144.9919112,1,3121,OK,subpremise
176,ROOFTOP,"1/474-484 Victoria St, Richmond VIC 3121, Australia",EjQxLCA0NzQtNDg0IFZpY3RvcmlhIFN0LCBSaWNobW9uZCBWSUMgMzEyMSwgQXVzdHJhbGlhIh0aGwoWChQKEglBlb-pVULWahGDpwX5lG90phIBMQ,1/474-484 Victoria St Richmond  VIC  3121         ,-37.8114004,145.0075678,1,3121,OK,subpremise
177,ROOFTOP,"148 Miller St, Fitzroy North VIC 3068, Australia",ChIJ9ZOTkGlD1moRV1GRxbOGnCk,1/48 Miller St Fitzroy North  VIC  3068           ,-37.777135,144.985224,2,3068,OK,street_address
178,ROOFTOP,"Unit 1/5 Chandler Hwy, Alphington VIC 3078, Australia",ChIJe7tgCI1D1moRqVOE5QiA7-Q,1/5 Chandler Hwy Alphington  VIC  3078            ,-37.7850189,145.0247836,1,3078,OK,street_address
179,ROOFTOP,"Unit 1/5 Station St, Fairfield VIC 3078, Australia",ChIJh7W8549D1moRTTH72srA8pA,1/5 Station St Fairfield  VIC  3078               ,-37.7838475,145.0175443,1,3078,OK,street_address
180,ROOFTOP,"1/530 Nicholson St, Fitzroy North VIC 3068, Australia",EjYxLCA1MzAgTmljaG9sc29uIFN0LCBGaXR6cm95IE5vcnRoIFZJQyAzMDY4LCBBdXN0cmFsaWEiHRobChYKFAoSCQ0TVHg7Q9ZqEex7LeLfnjLsEgEx,1/530 Nicholson St Fitzroy North  VIC  3068       ,-37.7871616,144.9771052,1,3068,OK,subpremise
181,ROOFTOP,"154 Stawell St, Burnley VIC 3121, Australia",ChIJDSL8kGBC1moRFX1BH35xaDA,1/54 Stawell St Richmond  VIC  3121               ,-37.8288411,145.0088756,2,3121,OK,premise
182,ROOFTOP,"1/582 Heidelberg Rd, Alphington VIC 3078, Australia",EjQxLCA1ODIgSGVpZGVsYmVyZyBSZCwgQWxwaGluZ3RvbiBWSUMgMzA3OCwgQXVzdHJhbGlhIh0aGwoWChQKEgkvTRaHjEPWahHB7I7xlOi7ixIBMQ,1/582 Heidelberg Rd Alphington  VIC  3078         ,-37.7824104,145.024621,1,3078,OK,subpremise
183,ROOFTOP,"1/6 Arthur St, Fairfield VIC 3078, Australia",Ei0xLCA2IEFydGh1ciBTdCwgRmFpcmZpZWxkIFZJQyAzMDc4LCBBdXN0cmFsaWEiHRobChYKFAoSCUGAM9uPQ9ZqEUZfZ2ENuwAqEgEx,1/6 Arthur St Fairfield  VIC  3078                ,-37.783949,145.018241,1,3078,OK,subpremise
184,ROOFTOP,"1/6 The Vaucluse, Richmond VIC 3121, Australia",Ei8xLCA2IFRoZSBWYXVjbHVzZSwgUmljaG1vbmQgVklDIDMxMjEsIEF1c3RyYWxpYSIdGhsKFgoUChIJUzg09PJC1moRWCGaifhHnvISATE,1/6 The Vaucluse Richmond  VIC  3121              ,-37.8213588,144.9959166,1,3121,OK,subpremise
185,RANGE_INTERPOLATED,"160 Rowena Parade, Richmond VIC 3121, Australia",Ei8xNjAgUm93ZW5hIFBhcmFkZSwgUmljaG1vbmQgVklDIDMxMjEsIEF1c3RyYWxpYSIbEhkKFAoSCdlm3XjtQtZqEcP-gKMKSo2hEKAB,1/60 Rowena Pde Richmond  VIC  3121               ,-37.8209032,144.9938623,2,3121,OK,street_address
186,ROOFTOP,"1/600 Victoria St, Richmond VIC 3121, Australia",EjAxLCA2MDAgVmljdG9yaWEgU3QsIFJpY2htb25kIFZJQyAzMTIxLCBBdXN0cmFsaWEiHRobChYKFAoSCal_831TQtZqEWJgVku6H_f4EgEx,1/600 Victoria St Richmond  VIC  3121             ,-37.8116861,145.0103497,1,3121,OK,subpremise
187,ROOFTOP,"1/62 Bell St, Fitzroy VIC 3065, Australia",EioxLCA2MiBCZWxsIFN0LCBGaXR6cm95IFZJQyAzMDY1LCBBdXN0cmFsaWEiHRobChYKFAoSCa94-drYQtZqEUjRHMiubAALEgEx,1/62 Bell St Fitzroy  VIC  3065                   ,-37.800387,144.97688,1,3065,OK,subpremise
188,ROOFTOP,"1/631 Church St, Richmond VIC 3121, Australia",Ei4xLCA2MzEgQ2h1cmNoIFN0LCBSaWNobW9uZCBWSUMgMzEyMSwgQXVzdHJhbGlhIh0aGwoWChQKEgkd8naCj0LWahG4RQMuqTs2vhIBMQ,1/631 Church St Richmond  VIC  3121               ,-37.8330373,144.9969718,1,3121,OK,subpremise
189,ROOFTOP,"1/655-657 Victoria St, Abbotsford VIC 3067, Australia",EjYxLCA2NTUtNjU3IFZpY3RvcmlhIFN0LCBBYmJvdHNmb3JkIFZJQyAzMDY3LCBBdXN0cmFsaWEiHRobChYKFAoSCaUidV1TQtZqEU-8Dm0pzw_tEgEx,1/655-657 Victoria St Abbotsford  VIC  3067       ,-37.811346,145.0112837,1,3067,OK,subpremise
190,ROOFTOP,"1/675 Victoria St, Abbotsford VIC 3067, Australia",EjIxLCA2NzUgVmljdG9yaWEgU3QsIEFiYm90c2ZvcmQgVklDIDMwNjcsIEF1c3RyYWxpYSIdGhsKFgoUChIJ2b9ZKVNC1moRmNbjXUsF-IUSATE,1/675 Victoria St Abbotsford  VIC  3067           ,-37.8112798,145.0132556,1,3067,OK,subpremise
191,ROOFTOP,"1/68 Studley St, Abbotsford VIC 3067, Australia",EjAxLCA2OCBTdHVkbGV5IFN0LCBBYmJvdHNmb3JkIFZJQyAzMDY3LCBBdXN0cmFsaWEiHRobChYKFAoSCbkTrmsDQ9ZqEQcD-g_fCf1REgEx,1/68 Studley St Abbotsford  VIC  3067             ,-37.8013598,144.9958101,1,3067,OK,subpremise
192,ROOFTOP,"1/69-71 Butler St, Richmond VIC 3121, Australia",EjAxLCA2OS03MSBCdXRsZXIgU3QsIFJpY2htb25kIFZJQyAzMTIxLCBBdXN0cmFsaWEiHRobChYKFAoSCTUme2n7QtZqEemd2zjhkjPCEgEx,1/69-71 Butler St Richmond  VIC  3121             ,-37.810525,144.99582,1,3121,OK,subpremise
193,ROOFTOP,"1/7 Jika Pl, Richmond VIC 3121, Australia",EioxLCA3IEppa2EgUGwsIFJpY2htb25kIFZJQyAzMTIxLCBBdXN0cmFsaWEiHRobChYKFAoSCYmG4QbvQtZqEX_cr3wpO47cEgEx,1/7 Jika Pl Richmond  VIC  3121                   ,-37.8147671,144.9912952,1,3121,OK,subpremise
194,ROOFTOP,"1/75 River St, Richmond VIC 3121, Australia",EiwxLCA3NSBSaXZlciBTdCwgUmljaG1vbmQgVklDIDMxMjEsIEF1c3RyYWxpYSIdGhsKFgoUChIJdS1ERFBC1moRjaBR-z0NtvsSATE,1/75 River St Richmond  VIC  3121                 ,-37.8189479,145.0131481,1,3121,OK,subpremise
195,ROOFTOP,"1/75-79 Holden St, Fitzroy North VIC 3068, Australia",EjUxLCA3NS03OSBIb2xkZW4gU3QsIEZpdHpyb3kgTm9ydGggVklDIDMwNjgsIEF1c3RyYWxpYSIdGhsKFgoUChIJOwWUSkBD1moR3xOd_F9sufASATE,1/75-79 Holden St Fitzroy North  VIC  3068        ,-37.7792946,144.9817696,1,3068,OK,subpremise
196,ROOFTOP,"Unit 1/8 Coate Ave, Alphington VIC 3078, Australia",ChIJ3zb3uo1D1moRLgi3ZWGjn8k,1/8 Coate Ave Alphington  VIC  3078               ,-37.7847572,145.0236934,1,3078,OK,street_address
197,ROOFTOP,"Unit 1/806 Nicholson St, Fitzroy North VIC 3068, Australia",ChIJKXVrVz9D1moR3TpIC3JqT2s,1/806 Nicholson St Fitzroy North  VIC  3068       ,-37.7805766,144.978318,1,3068,OK,street_address
198,ROOFTOP,"1/81 Rowena Parade, Richmond VIC 3121, Australia",EjExLCA4MSBSb3dlbmEgUGFyYWRlLCBSaWNobW9uZCBWSUMgMzEyMSwgQXVzdHJhbGlhIh0aGwoWChQKEgmt7Nl17ULWahE6ICiQkcw3XBIBMQ,1/81 Rowena Pde Richmond  VIC  3121               ,-37.8205508,144.9931761,1,3121,OK,subpremise
